;participant;viaje;agrupacion;timestamp;latitude;longitude;velocidad;distancia_acumulada;emocion;id_poligono;contexto_1;contexto_2;contexto_3;SCL;SCR;SKT;MOS;Peak_SCR
145;P13;2;2;11/12/2019 12:13:00;-33.42609791;-70.6114772;4.754072612;114.0977427;;175;Bus convencional;Bus convencional;2.482312174;-0.517687826;-0.030792373;0.000344952;1;0
146;P13;2;2;11/12/2019 12:13:30;-33.42711673;-70.61108827;4.754072612;256.7199211;;176;Bus convencional;Bus convencional;2.526142773;-0.473857227;0.003936848;6.46E-06;;0
147;P13;2;2;11/12/2019 12:14:00;-33.42813472;-70.61069628;4.754072612;399.3420994;;177;Bus convencional;Bus convencional;2.455274572;-0.544725428;-0.028925718;9.31E-06;;0
148;P13;2;2;11/12/2019 12:14:30;-33.42882816;-70.61043048;3.237090809;496.4548237;;178;Bus convencional;Bus convencional;2.449482656;-0.550517344;-0.033545933;6.20E-06;;0
149;P13;2;2;11/12/2019 12:15:00;-33.42952552;-70.61017985;3.237090809;593.567548;;179;Bus convencional;Bus convencional;2.474819337;-0.525180663;0.049000608;0.00023522;;0
150;P13;2;2;11/12/2019 12:15:30;-33.43022288;-70.60992921;3.237090809;690.6802722;;179;Bus convencional;Bus convencional;2.421456574;-0.578543426;0.009337352;1.23E-05;;0
151;P13;2;2;11/12/2019 12:16:00;-33.43069929;-70.60975798;1.346187354;757.0250309;;180;Bus convencional;Bus convencional;2.461955076;-0.538044924;0.002695839;0.000706382;;0
152;P13;2;2;11/12/2019 12:16:30;-33.43098929;-70.60965375;1.346187354;797.4106515;;180;Bus convencional;Bus convencional;2.537347371;-0.462652629;0.214570427;0.000274463;;0
153;P13;2;2;11/12/2019 12:17:00;-33.43127929;-70.60954952;1.346187354;837.7962722;;181;Bus convencional;Bus convencional;2.376244998;-0.623755002;0.014909093;1.16E-06;;0
154;P13;2;2;11/12/2019 12:17:30;-33.43157095;-70.60945249;1.346187354;878.1818928;;181;Bus convencional;Bus convencional;2.364996463;-0.635003537;-0.005679355;1.42E-07;;0
155;P13;2;2;11/12/2019 12:18:00;-33.43186452;-70.60936376;1.346187354;918.5675134;;181;Bus convencional;Bus convencional;2.354606888;-0.645393112;0.009898606;1.29E-05;;0
156;P13;2;2;11/12/2019 12:18:30;-33.43343451;-70.60889571;8.655580321;1134.378565;;183;Bus convencional;Bus convencional;2.335995258;-0.664004742;0.011949243;3.29E-06;;0
157;P13;2;2;11/12/2019 12:19:00;-33.43446967;-70.60860309;2.111470746;1276.252002;;184;Bus convencional;Bus convencional;2.388442698;-0.611557302;-0.008438222;1.85E-06;;0
158;P13;2;2;11/12/2019 12:19:30;-33.43493185;-70.60847244;2.111470746;1339.596125;;185;Bus convencional;Bus convencional;2.364005004;-0.635994996;0.003310482;1.20E-05;;0
159;P13;2;2;11/12/2019 12:20:00;-33.4353939;-70.60834115;2.111470746;1402.940247;;185;Bus convencional;Bus convencional;2.363208218;-0.636791782;0.043874975;7.84E-05;;0
160;P13;2;2;11/12/2019 12:20:30;-33.43585588;-70.60820952;2.111470746;1466.28437;;186;Bus convencional;Bus convencional;2.311610933;-0.688389067;-0.002358578;1.05E-06;;0
161;P13;2;2;11/12/2019 12:21:00;-33.43631781;-70.60807771;2.111470746;1529.628492;;186;Bus convencional;Bus convencional;2.311860059;-0.688139941;-0.000632661;4.75E-07;;0
162;P13;2;2;11/12/2019 12:21:30;-33.43774138;-70.60766478;9.447096195;1725.013872;;188;Bus convencional;Bus convencional;2.312878077;-0.687121923;0.009740813;1.67E-07;;0
163;P13;2;2;11/12/2019 12:22:00;-33.43915879;-70.6072845;1.978296338;1918.80116;;190;Bus convencional;Bus convencional;2.335488023;-0.664511977;0.004803942;5.07E-05;;0
164;P13;2;2;11/12/2019 12:22:30;-33.43959609;-70.60718767;1.978296338;1978.15005;;190;Bus convencional;Bus convencional;2.309231387;-0.690768613;0.003511509;2.51E-07;;0
165;P13;2;2;11/12/2019 12:23:00;-33.44003623;-70.60711;1.978296338;2037.49894;;191;Bus convencional;Bus convencional;2.325154656;-0.674845344;0.009814184;1.16E-06;;0
166;P13;2;2;11/12/2019 12:23:30;-33.44047649;-70.60703336;1.978296338;2096.84783;;191;Bus convencional;Bus convencional;2.490297013;-0.509702987;0.067438108;3.07E-05;;0
167;P13;2;2;11/12/2019 12:24:00;-33.44091699;-70.60695872;1.978296338;2156.196721;;192;Bus convencional;Bus convencional;2.66796289;-0.33203711;-0.011966106;3.78E-06;;0
168;P13;2;2;11/12/2019 12:24:30;-33.4423859;-70.60670359;10.34095579;2354.203703;Triste;193;Bus convencional;Bus convencional;2.584856574;-0.415143426;-0.131978891;0.000485209;;0
169;P13;2;2;11/12/2019 12:25:00;-33.44376524;-70.60646075;3.438779337;2540.1932;;195;Bus convencional;Bus convencional;2.435849397;-0.564150603;-0.010481394;1.92E-05;;0
170;P13;2;2;11/12/2019 12:25:30;-33.44453032;-70.60632605;3.438779337;2643.356581;;196;Bus convencional;Bus convencional;2.432252789;-0.567747211;0.015396635;9.43E-06;;0
171;P13;2;2;11/12/2019 12:26:00;-33.44529538;-70.60619135;3.438779337;2746.519961;;197;Bus convencional;Bus convencional;2.454886476;-0.545113524;0.058971213;0.000252207;;0.025
172;P13;2;2;11/12/2019 12:26:30;-33.44599286;-70.60607442;2.927319513;2840.477064;;197;Bus convencional;Bus convencional;2.471279341;-0.528720659;0.029295233;2.52E-05;;0
173;P13;2;2;11/12/2019 12:27:00;-33.44664489;-70.60596619;2.927319513;2928.296649;;198;Bus convencional;Bus convencional;2.423807919;-0.576192081;-0.021626374;0.000347499;;0
174;P13;2;2;11/12/2019 12:27:30;-33.44730442;-70.60585671;2.983443242;3017.126462;;199;Bus convencional;Bus convencional;2.373326921;-0.626673079;-0.008901429;1.40E-05;;0
175;P13;2;2;11/12/2019 12:28:00;-33.44801228;-70.6057392;3.307704688;3112.466465;;200;Bus convencional;Bus convencional;2.412985008;-0.587014992;0.018119318;2.68E-06;;0
176;P13;2;2;11/12/2019 12:28:30;-33.44874902;-70.60561688;3.307704688;3211.697606;;200;Bus convencional;Bus convencional;2.551626474;-0.448373526;-0.077745874;0.001347019;;0
177;P13;2;2;11/12/2019 12:29:00;-33.4494856;-70.60549326;3.307704688;3310.928746;;201;Bus convencional;Bus convencional;2.510817793;-0.489182207;-0.001042065;0.000167052;;0
178;P13;2;2;11/12/2019 12:29:30;-33.45022218;-70.60536965;3.307704688;3410.159887;;202;Bus convencional;Bus convencional;2.2962527;-0.7037473;0.06005563;2.12E-05;;0
179;P13;2;2;11/12/2019 12:30:00;-33.45095832;-70.60524246;3.307704688;3509.391028;;203;Bus convencional;Bus convencional;2.352511445;-0.647488555;-0.113903033;6.06E-05;;0
180;P13;2;2;11/12/2019 12:30:30;-33.45169436;-70.60511442;3.307704688;3608.622168;;204;Bus convencional;Bus convencional;2.41288406;-0.58711594;-0.006910354;5.30E-08;;0
181;P13;2;2;11/12/2019 12:31:00;-33.45292154;-70.6049024;6.065927963;3774.050668;;205;Bus convencional;Bus convencional;2.482267237;-0.517732763;0.007763696;0.001780182;;0
182;P13;2;2;11/12/2019 12:31:30;-33.45381996;-70.60492054;3.488512385;3894.170533;;206;Bus convencional;Bus convencional;2.523468163;-0.476531837;0.10905395;6.06E-05;;0
183;P13;2;2;11/12/2019 12:32:00;-33.45459778;-70.60503817;3.488512385;3998.825904;;207;Bus convencional;Bus convencional;2.509453371;-0.490546629;0.025382407;6.99E-05;;0
184;P13;2;2;11/12/2019 12:32:30;-33.45537505;-70.60516437;3.488512385;4103.481276;;208;Bus convencional;Bus convencional;2.409027708;-0.590972292;-0.097938557;0.000890764;;0
185;P13;2;2;11/12/2019 12:33:00;-33.45564822;-70.60520798;0.659945537;4140.251043;;208;Bus convencional;Bus convencional;2.331723194;-0.668276806;0.032036526;1.11E-06;;0
186;P13;2;2;11/12/2019 12:33:30;-33.45647222;-70.60533953;3.697174193;4251.166269;;209;Bus convencional;Bus convencional;2.346214823;-0.653785177;0.02815195;4.68E-05;;0
187;P13;2;2;11/12/2019 12:34:00;-33.45729621;-70.60547108;3.697174193;4362.081494;;210;Bus convencional;Bus convencional;2.371754326;-0.628245674;-0.020390671;4.47E-06;;0
188;P13;2;2;11/12/2019 12:34:30;-33.45883245;-70.60571633;8.616250847;4568.871515;;212;Bus convencional;Bus convencional;2.40247027;-0.59752973;-0.048553436;5.62E-06;;0
189;P13;2;2;11/12/2019 12:35:00;-33.46075298;-70.60602037;8.616250847;4827.35904;;214;Bus convencional;Bus convencional;2.412806194;-0.587193806;0.030290074;1.27E-05;;0
190;P13;2;2;11/12/2019 12:35:30;-33.46190528;-70.60620279;0;4982.451555;;215;Bus convencional;Bus convencional;2.339726227;-0.660273773;-0.030358771;5.69E-05;;0
191;P13;2;2;11/12/2019 12:36:00;-33.46201822;-70.60627606;1.317850279;15.81420335;;61;Caminata Paradero BC a Paradero BE;Caminata;2.36202922;-0.63797078;0.018880633;8.02E-05;;0
192;P13;2;2;11/12/2019 12:36:30;-33.46224924;-70.60639426;1.317850279;55.34971172;;61;Caminata Paradero BC a Paradero BE;Caminata;2.367552315;-0.632447685;-0.043960831;1.05E-05;;0
193;P13;2;2;11/12/2019 12:37:00;-33.46218564;-70.60670762;1.317850279;94.88522009;;61;Caminata Paradero BC a Paradero BE;Caminata;2.398852567;-0.601147433;-0.012135693;2.08E-08;;0
194;P13;2;2;11/12/2019 12:37:30;-33.46216574;-70.60706197;1.317850279;134.4207285;;60;Caminata Paradero BC a Paradero BE;Caminata;2.387470704;-0.612529296;0.004304404;9.75E-07;;0
195;P13;2;2;11/12/2019 12:38:00;-33.46214585;-70.60741632;1.317850279;173.9562368;;60;Caminata Paradero BC a Paradero BE;Caminata;2.384719495;-0.615280505;0.016348284;1.94E-06;;0
196;P13;2;2;11/12/2019 12:38:30;-33.46213391;-70.60762893;0;197.6775419;;60;Caminata Paradero BC a Paradero BE;Caminata;2.365246425;-0.634753575;0.004129481;4.53E-06;;0
197;P13;2;2;11/12/2019 12:39:00;-33.46211389;-70.60767133;0.048502638;21.44043932;;60;Espera bus con pantalla de tiempo;Espera;2.461868672;-0.538131328;-0.024433546;0.00013486;;0
198;P13;2;2;11/12/2019 12:39:30;-33.46211299;-70.60768436;0.048502638;22.89551846;;60;Espera bus con pantalla de tiempo;Espera;2.42034661;-0.57965339;-0.057246842;6.31E-05;;0
199;P13;2;2;11/12/2019 12:40:00;-33.4621121;-70.60769739;0.048502638;24.35059759;;60;Espera bus con pantalla de tiempo;Espera;2.487298282;-0.512701718;-0.056596323;0.002342825;;0
200;P13;2;2;11/12/2019 12:40:30;-33.4621112;-70.60771041;0.048502638;25.80567672;;60;Espera bus con pantalla de tiempo;Espera;2.37190678;-0.62809322;-0.044410005;5.78E-05;;0
201;P13;2;2;11/12/2019 12:41:00;-33.46211031;-70.60772344;0.048502638;27.26075585;;60;Espera bus con pantalla de tiempo;Espera;2.311703254;-0.688296746;0.001627248;2.80E-06;;0
202;P13;2;2;11/12/2019 12:41:30;-33.46210941;-70.60773647;0.048502638;28.71583498;;60;Espera bus con pantalla de tiempo;Espera;2.313346644;-0.686653356;0.008748244;2.81E-07;;0
203;P13;2;2;11/12/2019 12:42:00;-33.46210852;-70.60774949;0.048502638;30.17091411;;60;Espera bus con pantalla de tiempo;Espera;2.314589962;-0.685410038;0.002690271;1.74E-05;;0
204;P13;2;2;11/12/2019 12:42:30;-33.46210762;-70.60776252;0.048502638;31.62599324;;60;Espera bus con pantalla de tiempo;Espera;2.286982821;-0.713017179;0.000586282;3.59E-06;;0
205;P13;2;2;11/12/2019 12:43:00;-33.46210673;-70.60777555;0.048502638;33.08107237;;60;Espera bus con pantalla de tiempo;Espera;2.295754588;-0.704245412;-0.00302755;5.46E-06;;0
206;P13;2;2;11/12/2019 12:44:00;-33.46210494;-70.6078016;0.048502638;35.99123063;;60;Espera bus con pantalla de tiempo;Espera;2.262251094;-0.737748906;0.009642699;1.94E-06;;0
207;P13;2;2;11/12/2019 12:44:30;-33.46210404;-70.60781463;0.048502638;37.44630976;;60;Espera bus con pantalla de tiempo;Espera;2.331276286;-0.668723714;0.004075547;9.54E-07;;0
208;P13;2;2;11/12/2019 12:45:00;-33.46216882;-70.60765777;0.048502638;38.90138889;;60;Espera bus con pantalla de tiempo;Espera;2.321798403;-0.678201597;-0.019044016;5.95E-06;;0
209;P13;2;2;11/12/2019 12:45:30;-33.46204385;-70.60891988;8.215385292;197.169247;Relajado;58;Bus eléctrico 2;Bus eléctrico;2.334255678;-0.665744322;-0.054421697;7.04E-05;1;0
210;P13;2;2;11/12/2019 12:46:00;-33.46189543;-70.61112672;8.215385292;443.6308058;;56;Bus eléctrico 2;Bus eléctrico;2.437309817;-0.562690183;-0.014297478;0.000124508;;0
211;P13;2;2;11/12/2019 12:46:30;-33.46181192;-70.61288531;4.038420168;639.968783;;55;Bus eléctrico 2;Bus eléctrico;2.363315049;-0.636684951;-0.035792086;4.14E-07;;0
212;P13;2;2;11/12/2019 12:47:00;-33.46173602;-70.61396983;4.038420168;761.1213881;;54;Bus eléctrico 2;Bus eléctrico;2.358387255;-0.641612745;-0.02143171;0.000203895;;0
213;P13;2;2;11/12/2019 12:47:30;-33.46160749;-70.61583788;8.899786793;969.7785924;;52;Bus eléctrico 2;Bus eléctrico;2.255145697;-0.744854303;-0.025472102;2.45E-05;;0
214;P13;2;2;11/12/2019 12:48:00;-33.46142188;-70.61822425;8.899786793;1236.772196;;50;Bus eléctrico 2;Bus eléctrico;2.287055654;-0.712944346;-0.000531323;4.42E-07;;0
215;P13;2;2;11/12/2019 12:48:30;-33.4612071;-70.62086106;11.25513849;1532.03002;;47;Bus eléctrico 2;Bus eléctrico;2.274041572;-0.725958428;0.000348899;1.09E-05;;0
216;P13;2;2;11/12/2019 12:49:00;-33.45930903;-70.62285532;11.40483886;1871.480579;;44;Bus eléctrico 2;Bus eléctrico;2.262820012;-0.737179988;-0.011451257;3.28E-06;;0
217;P13;2;2;11/12/2019 12:49:30;-33.45730677;-70.62477535;11.40483886;2213.625745;;42;Bus eléctrico 2;Bus eléctrico;2.279999632;-0.720000368;0.000579448;2.70E-05;;0
218;P13;2;2;11/12/2019 12:50:00;-33.45623744;-70.62565378;4.484288824;2389.67771;;40;Bus eléctrico 2;Bus eléctrico;2.336599339;-0.663400661;0.005442787;7.66E-07;;0
219;P13;2;2;11/12/2019 12:50:30;-33.4554476;-70.6264048;4.484288824;2524.206375;;39;Bus eléctrico 2;Bus eléctrico;2.33139844;-0.66860156;-0.008202903;8.44E-08;;0
220;P13;2;2;11/12/2019 12:51:00;-33.45509683;-70.62748875;4.484288824;2658.73504;;38;Bus eléctrico 2;Bus eléctrico;2.320457245;-0.679542755;0.013901785;9.08E-06;;0
221;P13;2;2;11/12/2019 12:51:30;-33.45514603;-70.62868863;4.484288824;2793.263704;;37;Bus eléctrico 2;Bus eléctrico;2.3559586;-0.6440414;0.014383174;7.84E-06;;0
222;P13;2;2;11/12/2019 12:52:00;-33.45536991;-70.62984873;4.419390704;2925.845425;;36;Bus eléctrico 2;Bus eléctrico;2.308178853;-0.691821147;0.019891136;3.28E-06;;0
223;P13;2;2;11/12/2019 12:52:30;-33.45560334;-70.63100641;4.419390704;3058.427147;;35;Bus eléctrico 2;Bus eléctrico;2.346026907;-0.653973093;-0.025573939;6.74E-05;;0
224;P13;2;2;11/12/2019 12:53:00;-33.45584062;-70.63216293;4.419390704;3191.008868;;34;Bus eléctrico 2;Bus eléctrico;2.376723818;-0.623276182;0.025977627;2.71E-05;;0
225;P13;2;2;11/12/2019 12:53:30;-33.45603619;-70.63308645;0;3297.074245;;33;Bus eléctrico 2;Bus eléctrico;2.404860266;-0.595139734;0.000284508;9.27E-07;;0
226;P13;2;2;11/12/2019 12:54:00;-33.45641482;-70.63485758;6.784336866;3500.604351;;31;Bus eléctrico 2;Bus eléctrico;2.426612526;-0.573387474;0.037310992;5.46E-05;;0
227;P13;2;2;11/12/2019 12:54:30;-33.45697726;-70.6374994;10.11706779;3804.116384;;28;Bus eléctrico 2;Bus eléctrico;2.634036252;-0.365963748;-0.083890451;3.30E-06;;0
228;P13;2;2;11/12/2019 12:55:00;-33.45701378;-70.63767393;0.66766774;3824.146416;;28;Bus eléctrico 2;Bus eléctrico;2.540230856;-0.459769144;0.015984888;4.18E-05;;0
229;P13;2;2;11/12/2019 12:55:30;-33.4570503;-70.63784846;0.66766774;3844.176449;;28;Bus eléctrico 2;Bus eléctrico;2.47905562;-0.52094438;0.013188376;7.99E-06;;0
230;P13;2;2;11/12/2019 12:56:00;-33.45708682;-70.63802299;0.66766774;3864.206481;;28;Bus eléctrico 2;Bus eléctrico;2.463620594;-0.536379406;0.004283701;1.66E-06;;0
231;P13;2;2;11/12/2019 12:56:30;-33.45712334;-70.63819751;0.66766774;3884.236513;;28;Bus eléctrico 2;Bus eléctrico;2.4673731;-0.5326269;-0.029994889;1.19E-05;;0
232;P13;2;2;11/12/2019 12:57:00;-33.45731318;-70.63910478;4.171604348;3988.361024;;27;Bus eléctrico 2;Bus eléctrico;2.424021499;-0.575978501;0.051899302;0.000790206;0;0
233;P13;2;2;11/12/2019 12:57:30;-33.45754134;-70.64019523;4.171604348;4113.509154;;26;Bus eléctrico 2;Bus eléctrico;2.504175959;-0.495824041;-0.011185173;8.46E-05;;0
234;P13;2;2;11/12/2019 12:58:00;-33.4579609;-70.64220039;8.545686569;4343.635258;;24;Bus eléctrico 2;Bus eléctrico;2.534630147;-0.465369853;-0.013568118;8.99E-06;;0
235;P13;2;2;11/12/2019 12:58:30;-33.4582629;-70.64364369;3.505258525;4509.27815;;23;Bus eléctrico 2;Bus eléctrico;2.537517608;-0.462482392;0.012586367;1.42E-05;;0
236;P13;2;2;11/12/2019 12:59:00;-33.45841428;-70.64436717;1.661451671;4592.310224;;22;Bus eléctrico 2;Bus eléctrico;2.483990717;-0.516009283;-0.049700069;6.95E-05;;0
237;P13;2;2;11/12/2019 12:59:30;-33.45850515;-70.64480147;1.661451671;4642.153774;;21;Bus eléctrico 2;Bus eléctrico;2.549653521;-0.450346479;0.046788794;3.62E-05;;0
238;P13;2;2;11/12/2019 13:00:00;-33.45859603;-70.64523577;1.661451671;4691.997324;;21;Bus eléctrico 2;Bus eléctrico;2.522827191;-0.477172809;-0.001956986;2.71E-06;;0
239;P13;2;2;11/12/2019 13:00:30;-33.45868741;-70.64566992;1.661451671;4741.840874;;21;Bus eléctrico 2;Bus eléctrico;2.449323124;-0.550676876;-0.024947424;0.000395596;;0
240;P13;2;2;11/12/2019 13:01:00;-33.45877894;-70.64610402;1.661451671;4791.684424;;20;Bus eléctrico 2;Bus eléctrico;2.405207909;-0.594792091;-0.096687544;0.000217742;;0
241;P13;2;2;11/12/2019 13:01:30;-33.45894476;-70.64689043;3.009854744;4881.980067;;19;Bus eléctrico 2;Bus eléctrico;2.413076117;-0.586923883;0.159480494;0.001214095;;0
242;P13;2;2;11/12/2019 13:02:00;-33.45911058;-70.64767685;3.009854744;4972.275709;;19;Bus eléctrico 2;Bus eléctrico;2.459386874;-0.540613126;0.027808755;0.000972103;;0
243;P13;2;2;11/12/2019 13:02:30;-33.4592764;-70.64846326;3.009854744;5062.571351;;18;Bus eléctrico 2;Bus eléctrico;2.400171982;-0.599828018;0.028869995;8.84E-06;;0
244;P13;2;2;11/12/2019 13:03:00;-33.45946908;-70.64923938;3.009854744;5152.866994;;17;Bus eléctrico 2;Bus eléctrico;2.413121263;-0.586878737;-0.016618213;0.000282533;;0
245;P13;2;2;11/12/2019 13:03:30;-33.45965579;-70.65088206;6.946392139;5337.639533;;16;Bus eléctrico 2;Bus eléctrico;2.522877606;-0.477122394;0.007060312;4.55E-06;;0
246;P13;2;2;11/12/2019 13:04:00;-33.45987543;-70.65273547;6.946392139;5546.031298;;14;Bus eléctrico 2;Bus eléctrico;2.58892153;-0.41107847;-0.010155545;0.00146961;;0
247;P13;2;2;11/12/2019 13:04:30;-33.46009508;-70.65458888;6.946392139;5754.423062;;12;Bus eléctrico 2;Bus eléctrico;2.419220027;-0.580779973;0.015533434;0.000104729;;0
248;P13;2;2;11/12/2019 13:05:00;-33.46017781;-70.65528702;2.6165486;5832.91952;;11;Bus eléctrico 2;Bus eléctrico;2.418049554;-0.581950446;0.072346193;4.28E-05;;0
249;P13;2;2;11/12/2019 13:05:30;-33.46025584;-70.65598592;2.6165486;5911.415978;;11;Bus eléctrico 2;Bus eléctrico;2.442145998;-0.557854002;0.147143257;2.52E-05;;0
250;P13;2;2;11/12/2019 13:06:00;-33.46032325;-70.65668636;2.6165486;5989.912436;;10;Bus eléctrico 2;Bus eléctrico;2.490535301;-0.509464699;0.0503165;0.000643948;;0
251;P14;1;1;11/12/2019 10:46:00;-33.46063451;-70.65701694;0.056540076;0.678480907;;10;Espera bus eléctrico;Espera;2.29385296;-0.70614704;0.014099033;2.84E-05;;0
252;P14;1;1;11/12/2019 10:46:30;-33.46063373;-70.65700173;0.056540076;2.374683173;;10;Espera bus eléctrico;Espera;2.269957081;-0.730042919;0.026272576;1.31E-05;;0
253;P14;1;1;11/12/2019 10:47:00;-33.46063295;-70.65698653;0.056540076;4.070885439;;10;Espera bus eléctrico;Espera;2.188511312;-0.811488688;0.021417169;0.000104957;;0
254;P14;1;1;11/12/2019 10:47:30;-33.46063248;-70.6569774;0;5.088606799;;10;Espera bus eléctrico;Espera;2.119679513;-0.880320487;0.008689329;9.24E-06;;0
255;P14;1;1;11/12/2019 10:48:00;-33.46063248;-70.6569774;0;5.088606799;;10;Espera bus eléctrico;Espera;2.098229215;-0.901770785;-0.02512546;2.82E-05;;0
256;P14;1;1;11/12/2019 10:48:30;-33.46063248;-70.6569774;0;5.088606799;;10;Espera bus eléctrico;Espera;2.109984642;-0.890015358;0.001848962;4.99E-05;;0
257;P14;1;1;11/12/2019 10:49:00;-33.46063248;-70.6569774;0;5.088606799;;10;Espera bus eléctrico;Espera;2.174238635;-0.825761365;0.040879739;3.79E-05;;0
258;P14;1;1;11/12/2019 10:49:30;-33.46063248;-70.6569774;0;5.088606799;;10;Espera bus eléctrico;Espera;2.180167038;-0.819832962;-0.002259461;0.00012613;;0
259;P14;1;1;11/12/2019 10:50:00;-33.46063248;-70.6569774;0;5.088606799;;10;Espera bus eléctrico;Espera;2.151968123;-0.848031877;-0.025869486;6.65E-06;;0
260;P14;1;1;11/12/2019 10:50:30;-33.46063248;-70.6569774;0;5.088606799;;10;Espera bus eléctrico;Espera;2.169857048;-0.830142952;0.04911934;3.62E-05;;0
261;P14;1;1;11/12/2019 10:51:00;-33.46063248;-70.6569774;0;5.088606799;;10;Espera bus eléctrico;Espera;2.174066372;-0.825933628;0.045074203;1.34E-05;;0
262;P14;1;1;11/12/2019 10:51:30;-33.46063248;-70.6569774;0;5.088606799;;10;Espera bus eléctrico;Espera;2.191557976;-0.808442024;-0.004329201;9.88E-07;;0
263;P14;1;1;11/12/2019 10:52:00;-33.46063248;-70.6569774;0;5.088606799;;10;Espera bus eléctrico;Espera;2.25642154;-0.74357846;-0.114969246;1.51E-05;;0
264;P14;1;1;11/12/2019 10:52:30;-33.46063248;-70.6569774;0;5.088606799;;10;Espera bus eléctrico;Espera;2.249928471;-0.750071529;0.003836322;1.76E-07;;0
265;P14;1;1;11/12/2019 10:53:00;-33.46063248;-70.6569774;0;5.088606799;;10;Espera bus eléctrico;Espera;2.27650702;-0.72349298;-0.015696378;6.95E-08;;0
266;P14;1;1;11/12/2019 10:53:30;-33.46063248;-70.6569774;0;5.088606799;;10;Espera bus eléctrico;Espera;2.277734167;-0.722265833;0.004751263;3.02E-08;;0
267;P14;1;1;11/12/2019 10:54:00;-33.46063248;-70.6569774;0;5.088606799;;10;Espera bus eléctrico;Espera;2.283329719;-0.716670281;-0.003961094;3.49E-07;;0
268;P14;1;1;11/12/2019 10:54:30;-33.46063248;-70.6569774;0;5.088606799;;10;Espera bus eléctrico;Espera;2.292216473;-0.707783527;0.001801282;2.86E-09;;0
